unique_id,ds,y
BTC,2019-10-24,7493.48877
BTC,2019-10-25,8660.700195
BTC,2019-10-26,9244.972656
BTC,2019-10-27,9551.714844
BTC,2019-10-28,9256.148438
BTC,2019-10-29,9427.6875
BTC,2019-10-30,9205.726563
BTC,2019-10-31,9199.584961
BTC,2019-11-01,9261.104492
BTC,2019-11-02,9324.717773
BTC,2019-11-03,9235.354492
BTC,2019-11-04,9412.612305
BTC,2019-11-05,9342.527344
BTC,2019-11-06,9360.879883
BTC,2019-11-07,9267.561523
BTC,2019-11-08,8804.880859
BTC,2019-11-09,8813.582031
BTC,2019-11-10,9055.526367
BTC,2019-11-11,8757.788086
BTC,2019-11-12,8815.662109
BTC,2019-11-13,8808.262695
BTC,2019-11-14,8708.094727
BTC,2019-11-15,8491.992188
BTC,2019-11-16,8550.760742
BTC,2019-11-17,8577.975586
BTC,2019-11-18,8309.286133
BTC,2019-11-19,8206.145508
BTC,2019-11-20,8027.268066
BTC,2019-11-21,7642.75
BTC,2019-11-22,7296.577637
BTC,2019-11-23,7397.796875
BTC,2019-11-24,7047.916992
BTC,2019-11-25,7146.133789
BTC,2019-11-26,7218.371094
BTC,2019-11-27,7531.663574
BTC,2019-11-28,7463.105957
BTC,2019-11-29,7761.243652
BTC,2019-11-30,7569.629883
BTC,2019-12-01,7424.29248
BTC,2019-12-02,7321.988281
BTC,2019-12-03,7320.145508
BTC,2019-12-04,7252.034668
BTC,2019-12-05,7448.307617
BTC,2019-12-06,7546.996582
BTC,2019-12-07,7556.237793
BTC,2019-12-08,7564.345215
BTC,2019-12-09,7400.899414
BTC,2019-12-10,7278.119629
BTC,2019-12-11,7217.427246
BTC,2019-12-12,7243.134277
BTC,2019-12-13,7269.68457
BTC,2019-12-14,7124.673828
BTC,2019-12-15,7152.301758
BTC,2019-12-16,6932.480469
BTC,2019-12-17,6640.515137
BTC,2019-12-18,7276.802734
BTC,2019-12-19,7202.844238
BTC,2019-12-20,7218.816406
BTC,2019-12-21,7191.158691
BTC,2019-12-22,7511.588867
BTC,2019-12-23,7355.628418
BTC,2019-12-24,7322.532227
BTC,2019-12-25,7275.155762
BTC,2019-12-26,7238.966797
BTC,2019-12-27,7290.088379
BTC,2019-12-28,7317.990234
BTC,2019-12-29,7422.652832
BTC,2019-12-30,7292.995117
BTC,2019-12-31,7193.599121
BTC,2020-01-01,7200.174316
BTC,2020-01-02,6985.470215
BTC,2020-01-03,7344.884277
BTC,2020-01-04,7410.656738
BTC,2020-01-05,7411.317383
BTC,2020-01-06,7769.219238
BTC,2020-01-07,8163.692383
BTC,2020-01-08,8079.862793
BTC,2020-01-09,7879.071289
BTC,2020-01-10,8166.554199
BTC,2020-01-11,8037.537598
BTC,2020-01-12,8192.494141
BTC,2020-01-13,8144.194336
BTC,2020-01-14,8827.764648
BTC,2020-01-15,8807.010742
BTC,2020-01-16,8723.786133
BTC,2020-01-17,8929.038086
BTC,2020-01-18,8942.808594
BTC,2020-01-19,8706.245117
BTC,2020-01-20,8657.642578
BTC,2020-01-21,8745.894531
BTC,2020-01-22,8680.875977
BTC,2020-01-23,8406.515625
BTC,2020-01-24,8445.43457
BTC,2020-01-25,8367.847656
BTC,2020-01-26,8596.830078
BTC,2020-01-27,8909.819336
BTC,2020-01-28,9358.589844
BTC,2020-01-29,9316.629883
BTC,2020-01-30,9508.993164
BTC,2020-01-31,9350.529297
BTC,2020-02-01,9392.87
BTC,2020-02-02,9344.365234
BTC,2020-02-03,9293.521484
BTC,2020-02-04,9180.962891
BTC,2020-02-05,9613.423828
BTC,2020-02-06,9729.801758
BTC,2020-02-07,9795.943359
BTC,2020-02-08,9865.119141
BTC,2020-02-09,10116.673828
BTC,2020-02-10,9856.611328
BTC,2020-02-11,10208.236328
BTC,2020-02-12,10326.054688
BTC,2020-02-13,10214.379883
BTC,2020-02-14,10312.116211
BTC,2020-02-15,9889.424805
BTC,2020-02-16,9934.433594
BTC,2020-02-17,9690.142578
BTC,2020-02-18,10141.996094
BTC,2020-02-19,9633.386719
BTC,2020-02-20,9608.475586
BTC,2020-02-21,9686.441406
BTC,2020-02-22,9663.181641
BTC,2020-02-23,9924.515625
BTC,2020-02-24,9650.174805
BTC,2020-02-25,9341.705078
BTC,2020-02-26,8820.522461
BTC,2020-02-27,8784.494141
BTC,2020-02-28,8672.455078
BTC,2020-02-29,8599.508789
BTC,2020-03-01,8562.454102
BTC,2020-03-02,8869.669922
BTC,2020-03-03,8787.786133
BTC,2020-03-04,8755.246094
BTC,2020-03-05,9078.762695
BTC,2020-03-06,9122.545898
BTC,2020-03-07,8909.954102
BTC,2020-03-08,8108.116211
BTC,2020-03-09,7923.644531
BTC,2020-03-10,7909.729492
BTC,2020-03-11,7911.430176
BTC,2020-03-12,4970.788086
BTC,2020-03-13,5563.707031
BTC,2020-03-14,5200.366211
BTC,2020-03-15,5392.314941
BTC,2020-03-16,5014.47998
BTC,2020-03-17,5225.629395
BTC,2020-03-18,5238.438477
BTC,2020-03-19,6191.192871
BTC,2020-03-20,6198.77832
BTC,2020-03-21,6185.066406
BTC,2020-03-22,5830.254883
BTC,2020-03-23,6416.314941
BTC,2020-03-24,6734.803711
BTC,2020-03-25,6681.062988
BTC,2020-03-26,6716.44043
BTC,2020-03-27,6469.79834
BTC,2020-03-28,6242.193848
BTC,2020-03-29,5922.042969
BTC,2020-03-30,6429.841797
BTC,2020-03-31,6438.644531
BTC,2020-04-01,6606.776367
BTC,2020-04-02,6793.624512
BTC,2020-04-03,6733.387207
BTC,2020-04-04,6867.527344
BTC,2020-04-05,6791.129395
BTC,2020-04-06,7271.78125
BTC,2020-04-07,7176.414551
BTC,2020-04-08,7334.098633
BTC,2020-04-09,7302.089355
BTC,2020-04-10,6865.493164
BTC,2020-04-11,6859.083008
BTC,2020-04-12,6971.091797
BTC,2020-04-13,6845.037598
BTC,2020-04-14,6842.427734
BTC,2020-04-15,6642.109863
BTC,2020-04-16,7116.804199
BTC,2020-04-17,7096.18457
BTC,2020-04-18,7257.665039
BTC,2020-04-19,7189.424805
BTC,2020-04-20,6881.958496
BTC,2020-04-21,6880.323242
BTC,2020-04-22,7117.20752
BTC,2020-04-23,7429.724609
BTC,2020-04-24,7550.900879
BTC,2020-04-25,7569.936035
BTC,2020-04-26,7679.867188
BTC,2020-04-27,7795.601074
